1000, 299994.8883468914
3000, 290814.35936381825
4000, 277563.2506219178
6000, 240871.80460827696
8000, 203161.43574165218
10000, 167998.94196894387
12000, 137931.0624611555
14000, 111428.84497735454
16000, 89511.21237052509
18000, 72179.30056358001
20000, 57394.69588909496
23000, 40567.13385553326
26000, 28834.18608689157
29000, 20668.036265150353
32000, 14029.13479997206
40000, 5327.965286195802
60000, 641.1473470520577
80000, 30.02081984427059
100000, -71.64428087149281
