0;0
0.1;0.18926
0.2;0.7558
0.3;1.696
0.4;3.0041
0.5;4.6725
0.6;6.6916
0.7;9.0506
0.8;11.737
0.9;14.738
1;18.038
1.1;21.622
1.2;25.473
1.3;29.574
1.4;33.906
1.5;38.45
1.6;43.186
1.7;48.093
1.8;53.151
1.9;58.338
2;63.631
2.1;69.009
2.2;74.449
2.3;79.928
2.4;85.423
2.5;90.912
2.6;96.372
2.7;101.78
2.8;107.11
2.9;112.35
3;117.47
3.1;122.45
3.2;127.28
3.3;131.92
3.4;136.37
3.5;140.6
3.6;144.59
3.7;148.34
3.8;151.82
3.9;155.03
4;157.94
4.1;160.55
4.2;162.84
4.3;164.81
4.4;166.44
4.5;167.74
4.6;168.7
4.7;169.3
4.8;169.56
4.9;169.46
5;169.01
5.1;168.41
5.2;167.83
5.3;167.29
5.4;166.78
5.5;166.3
5.6;165.85
5.7;165.43
5.8;165.04
5.9;164.68
6;164.34
6.1;164.02
6.2;163.73
6.3;163.45
6.4;163.19
6.5;162.95
6.6;162.73
6.7;162.52
6.8;162.33
6.9;162.15
7;161.98
7.1;161.82
7.2;161.67
7.3;161.54
7.4;161.41
7.5;161.29
7.6;161.18
7.7;161.07
7.8;160.98
7.9;160.89
8;160.8
8.1;160.72
8.2;160.65
8.3;160.58
8.4;160.51
8.5;160.45
8.6;160.39
8.7;160.34
8.8;160.29
8.9;160.24
9;160.2
9.1;160.15
9.2;160.11
9.3;160.08
9.4;160.04
9.5;160
9.6;159.97
9.7;159.94
9.8;159.91
9.9;159.88
10;159.85
11;159.59
12;159.3
13;158.95
14;158.53
15;158.03
16;157.44
17;156.76
18;155.99
19;155.15
20;154.22
21;153.23
22;152.17
23;151.05
24;149.88
25;148.66
26;147.4
27;146.1
28;144.77
29;143.41
30;142.03
31;140.63
32;139.22
33;137.79
34;136.35
35;134.91
36;133.46
37;132.01
38;130.55
39;129.1
40;127.65
41;126.21
42;124.77
43;123.34
44;121.91
45;120.5
46;119.09
47;117.69
48;116.3
49;114.93
50;113.56
51;112.21
52;110.87
53;109.54
54;108.22
55;106.91
56;105.62
57;104.34
58;103.08
59;101.83
60;100.59
61;99.361
62;98.148
63;96.949
64;95.763
65;94.59
66;93.43
67;92.283
68;91.149
69;90.028
70;88.92
71;87.825
72;86.743
73;85.673
74;84.616
75;83.571
76;82.538
77;81.518
78;80.51
79;79.514
80;78.529
81;77.557
82;76.596
83;75.646
84;74.708
85;73.781
86;72.866
87;71.961
88;71.067
89;70.184
90;69.312
91;68.451
92;67.599
93;66.759
94;65.928
95;65.107
96;64.297
97;63.496
98;62.705
99;61.924
100;61.153
101;60.39
102;59.637
103;58.894
104;58.159
105;57.433
106;56.717
107;56.009
108;55.31
109;54.619
110;53.937
111;53.263
112;52.598
113;51.94
114;51.291
115;50.65
116;50.017
117;49.391
118;48.773
119;48.163
120;47.561
121;46.965
122;46.377
123;45.797
124;45.223
125;44.657
126;44.098
127;43.545
128;43
129;42.461
130;41.929
