0;0
0.1;0.19733
0.2;0.78853
0.3;1.7713
0.4;3.1417
0.5;4.8943
0.6;7.0224
0.7;9.5173
0.8;12.369
0.9;15.567
1;19.098
1.1;22.949
1.2;27.103
1.3;31.545
1.4;36.258
1.5;41.221
1.6;46.417
1.7;51.825
1.8;57.422
1.9;63.188
2;69.098
2.1;75.131
2.2;81.262
2.3;87.467
2.4;93.721
2.5;100
2.6;106.28
2.7;112.53
2.8;118.74
2.9;124.87
3;130.9
3.1;136.81
3.2;142.58
3.3;148.18
3.4;153.58
3.5;158.78
3.6;163.74
3.7;168.45
3.8;172.9
3.9;177.05
4;180.9
4.1;184.43
4.2;187.63
4.3;190.48
4.4;192.98
4.5;195.11
4.6;196.86
4.7;198.23
4.8;199.21
4.9;199.8
5;200
5.1;200
5.2;200
5.3;200
5.4;200
5.5;200
5.6;200
5.7;200
5.8;200
5.9;200
6;199.99
6.1;199.99
6.2;199.99
6.3;199.99
6.4;199.99
6.5;199.99
6.6;199.99
6.7;199.99
6.8;199.98
6.9;199.98
7;199.98
7.1;199.98
7.2;199.97
7.3;199.97
7.4;199.97
7.5;199.96
7.6;199.96
7.7;199.95
7.8;199.95
7.9;199.94
8;199.94
8.1;199.93
8.2;199.92
8.3;199.91
8.4;199.91
8.5;199.9
8.6;199.89
8.7;199.88
8.8;199.86
8.9;199.85
9;199.84
9.1;199.83
9.2;199.81
9.3;199.8
9.4;199.78
9.5;199.76
9.6;199.75
9.7;199.73
9.8;199.71
9.9;199.69
10;199.66
11;199.31
12;198.81
13;198.16
14;197.36
15;196.4
16;195.3
17;194.07
18;192.71
19;191.24
20;189.66
21;188
22;186.25
23;184.44
24;182.57
25;180.64
26;178.68
27;176.68
28;174.65
29;172.6
30;170.53
31;168.46
32;166.37
33;164.28
34;162.2
35;160.12
36;158.04
37;155.97
38;153.91
39;151.87
40;149.84
41;147.82
42;145.83
43;143.85
44;141.89
45;139.94
46;138.02
47;136.12
48;134.24
49;132.38
50;130.54
51;128.72
52;126.93
53;125.15
54;123.4
55;121.67
56;119.96
57;118.28
58;116.61
59;114.97
60;113.35
61;111.75
62;110.17
63;108.61
64;107.08
65;105.56
66;104.07
67;102.59
68;101.14
69;99.701
70;98.285
71;96.889
72;95.511
73;94.153
74;92.814
75;91.493
76;90.191
77;88.906
78;87.639
79;86.39
80;85.159
81;83.944
82;82.747
83;81.566
84;80.402
85;79.254
86;78.122
87;77.006
88;75.905
89;74.82
90;73.751
91;72.696
92;71.656
93;70.631
94;69.62
95;68.624
96;67.642
97;66.673
98;65.718
99;64.777
100;63.849
101;62.934
102;62.032
103;61.142
104;60.266
105;59.401
106;58.549
107;57.709
108;56.881
109;56.065
110;55.26
111;54.467
112;53.685
113;52.914
114;52.154
115;51.405
116;50.666
117;49.938
118;49.22
119;48.513
120;47.815
121;47.128
122;46.45
123;45.782
124;45.124
125;44.475
126;43.835
127;43.204
128;42.582
129;41.969
130;41.365
