0;0
0.1;-2.03348E-10
0.2;-8.78145E-10
0.3;-2.13656E-09
0.4;-4.06392E-09
0.5;-6.72948E-09
0.6;-1.01907E-08
0.7;-1.44955E-08
0.8;-1.96833E-08
0.9;-2.57858E-08
1;-3.2828E-08
1.1;-4.08277E-08
1.2;-4.97968E-08
1.3;-5.97406E-08
1.4;-7.06588E-08
1.5;-8.25448E-08
1.6;-9.53868E-08
1.7;-1.09168E-07
1.8;-1.23865E-07
1.9;-1.39451E-07
2;-1.55895E-07
2.1;-1.73158E-07
2.2;-1.91201E-07
2.3;-2.09978E-07
2.4;-2.29441E-07
2.5;-2.49536E-07
2.6;-2.70209E-07
2.7;-2.914E-07
2.8;-3.13049E-07
2.9;-3.35092E-07
3;-3.57461E-07
3.1;-3.8009E-07
3.2;-4.02909E-07
3.3;-4.25848E-07
3.4;-4.48836E-07
3.5;-4.71799E-07
3.6;-4.94666E-07
3.7;-5.17364E-07
3.8;-5.39822E-07
3.9;-5.61966E-07
4;-5.83728E-07
4.1;-6.05036E-07
4.2;-6.25824E-07
4.3;-6.46026E-07
4.4;-6.65573E-07
4.5;-6.84409E-07
4.6;-7.02472E-07
4.7;-7.19706E-07
4.8;-7.36057E-07
4.9;-7.51474E-07
5;-7.65909E-07
5.1;-7.79515E-07
5.2;-7.92509E-07
5.3;-8.04967E-07
5.4;-8.16944E-07
5.5;-8.28482E-07
5.6;-8.39615E-07
5.7;-8.50372E-07
5.8;-8.60782E-07
5.9;-8.70865E-07
6;-8.80643E-07
6.1;-8.90136E-07
6.2;-8.9936E-07
6.3;-9.08332E-07
6.4;-9.17065E-07
6.5;-9.25575E-07
6.6;-9.33872E-07
6.7;-9.4197E-07
6.8;-9.49878E-07
6.9;-9.57608E-07
7;-9.65168E-07
7.1;-9.72567E-07
7.2;-9.79814E-07
7.3;-9.86916E-07
7.4;-9.93881E-07
7.5;-1.00071E-06
7.6;-1.00742E-06
7.7;-1.01402E-06
7.8;-1.0205E-06
7.9;-1.02687E-06
8;-1.03314E-06
8.1;-1.03931E-06
8.2;-1.04539E-06
8.3;-1.05138E-06
8.4;-1.05728E-06
8.5;-1.0631E-06
8.6;-1.06885E-06
8.7;-1.07452E-06
8.8;-1.08011E-06
8.9;-1.08564E-06
9;-1.0911E-06
9.1;-1.0965E-06
9.2;-1.10184E-06
9.3;-1.10712E-06
9.4;-1.11234E-06
9.5;-1.11751E-06
9.6;-1.12262E-06
9.7;-1.12768E-06
9.8;-1.1327E-06
9.9;-1.13767E-06
10;-1.14259E-06
11;-1.18827E-06
12;-1.23114E-06
13;-1.27172E-06
14;-1.31036E-06
15;-1.34734E-06
16;-1.38287E-06
17;-1.41711E-06
18;-1.4502E-06
19;-1.48225E-06
20;-1.51335E-06
21;-1.54359E-06
22;-1.57302E-06
23;-1.60171E-06
24;-1.62971E-06
25;-1.65706E-06
26;-1.68382E-06
27;-0.00000171
28;-1.73565E-06
29;-1.76079E-06
30;-1.78544E-06
31;-1.80965E-06
32;-1.83341E-06
33;-1.85675E-06
34;-1.8797E-06
35;-1.90226E-06
36;-1.92445E-06
37;-1.94628E-06
38;-1.96777E-06
39;-1.98892E-06
40;-2.00975E-06
41;-2.03027E-06
42;-2.05048E-06
43;-2.07039E-06
44;-2.09001E-06
45;-2.10936E-06
46;-2.12842E-06
47;-2.14722E-06
48;-2.16575E-06
49;-2.18403E-06
50;-2.20205E-06
51;-2.21982E-06
52;-2.23735E-06
53;-2.25464E-06
54;-2.2717E-06
55;-2.28852E-06
56;-2.30512E-06
57;-2.3215E-06
58;-2.33766E-06
59;-2.3536E-06
60;-2.36933E-06
61;-2.38485E-06
62;-2.40016E-06
63;-2.41527E-06
64;-2.43018E-06
65;-2.44489E-06
66;-2.45941E-06
67;-2.47373E-06
68;-2.48787E-06
69;-2.50182E-06
70;-2.51559E-06
71;-2.52917E-06
72;-2.54258E-06
73;-2.55581E-06
74;-2.56887E-06
75;-2.58175E-06
76;-2.59446E-06
77;-2.60701E-06
78;-2.61939E-06
79;-2.63161E-06
80;-2.64367E-06
81;-2.65557E-06
82;-2.66731E-06
83;-2.6789E-06
84;-2.69033E-06
85;-2.70162E-06
86;-2.71276E-06
87;-2.72374E-06
88;-2.73459E-06
89;-2.74529E-06
90;-2.75585E-06
91;-2.76627E-06
92;-2.77656E-06
93;-2.7867E-06
94;-2.79672E-06
95;-2.8066E-06
96;-2.81635E-06
97;-2.82598E-06
98;-2.83547E-06
99;-2.84484E-06
100;-2.85409E-06
101;-2.86321E-06
102;-2.87221E-06
103;-2.8811E-06
104;-2.88987E-06
105;-2.89852E-06
106;-2.90705E-06
107;-2.91548E-06
108;-2.92379E-06
109;-2.93199E-06
110;-2.94008E-06
111;-2.94807E-06
112;-2.95594E-06
113;-2.96372E-06
114;-2.97139E-06
115;-2.97896E-06
116;-2.98643E-06
117;-2.9938E-06
118;-3.00107E-06
119;-3.00825E-06
120;-3.01533E-06
121;-3.02231E-06
122;-3.02921E-06
123;-3.03601E-06
124;-3.04272E-06
125;-3.04934E-06
126;-3.05587E-06
127;-3.06232E-06
128;-3.06868E-06
129;-3.07496E-06
130;-3.08115E-06
