0;0
0.1;0.19251
0.2;0.76659
0.3;1.7126
0.4;3.0154
0.5;4.6556
0.6;6.6104
0.7;8.8549
0.8;11.363
0.9;14.106
1;17.058
1.1;20.19
1.2;23.475
1.3;26.884
1.4;30.391
1.5;33.968
1.6;37.59
1.7;41.23
1.8;44.862
1.9;48.463
2;52.008
2.1;55.475
2.2;58.84
2.3;62.083
2.4;65.184
2.5;68.123
2.6;70.882
2.7;73.443
2.8;75.792
2.9;77.913
3;79.792
3.1;81.418
3.2;82.78
3.3;83.868
3.4;84.673
3.5;85.19
3.6;85.413
3.7;85.338
3.8;84.962
3.9;84.284
4;83.304
4.1;82.024
4.2;80.447
4.3;78.578
4.4;76.42
4.5;73.982
4.6;71.272
4.7;68.299
4.8;65.073
4.9;61.607
5;57.911
5.1;54.194
5.2;50.657
5.3;47.308
5.4;44.146
5.5;41.168
5.6;38.369
5.7;35.74
5.8;33.273
5.9;30.96
6;28.792
6.1;26.761
6.2;24.857
6.3;23.074
6.4;21.404
6.5;19.839
6.6;18.374
6.7;17.001
6.8;15.716
6.9;14.513
7;13.386
7.1;12.33
7.2;11.342
7.3;10.416
7.4;9.5496
7.5;8.7381
7.6;7.9783
7.7;7.2668
7.8;6.6007
7.9;5.977
8;5.393
8.1;4.8462
8.2;4.3343
8.3;3.855
8.4;3.4063
8.5;2.9862
8.6;2.5929
8.7;2.2247
8.8;1.88
8.9;1.5573
9;1.2552
9.1;0.97237
9.2;0.70763
9.3;0.45981
9.4;0.22783
9.5;0.0106841
9.6;-0.19258
9.7;-0.38283
9.8;-0.56091
9.9;-0.72759
10;-0.88359
11;-1.8096
12;-2.3551
13;-2.6743
14;-2.8584
15;-2.9614
16;-3.0155
17;-3.0397
18;-3.0455
19;-3.0398
20;-3.0267
21;-3.0086
22;-2.9871
23;-2.9633
24;-2.9377
25;-2.9108
26;-2.8828
27;-2.854
28;-2.8246
29;-2.7946
30;-2.7642
31;-2.7336
32;-2.7026
33;-2.6715
34;-2.6403
35;-2.6091
36;-2.5779
37;-2.5467
38;-2.5155
39;-2.4845
40;-2.4536
41;-2.4229
42;-2.3924
43;-2.3621
44;-2.3321
45;-2.3022
46;-2.2727
47;-2.2434
48;-2.2143
49;-2.1856
50;-2.1571
51;-2.129
52;-2.1011
53;-2.0736
54;-2.0463
55;-2.0194
56;-1.9928
57;-1.9665
58;-1.9405
59;-1.9148
60;-1.8894
61;-1.8644
62;-1.8396
63;-1.8152
64;-1.791
65;-1.7672
66;-1.7436
67;-1.7204
68;-1.6974
69;-1.6748
70;-1.6524
71;-1.6304
72;-1.6086
73;-1.5871
74;-1.5659
75;-1.5449
76;-1.5242
77;-1.5038
78;-1.4837
79;-1.4638
80;-1.4442
81;-1.4249
82;-1.4058
83;-1.3869
84;-1.3683
85;-1.35
86;-1.3319
87;-1.314
88;-1.2964
89;-1.279
90;-1.2618
91;-1.2448
92;-1.2281
93;-1.2116
94;-1.1954
95;-1.1793
96;-1.1635
97;-1.1478
98;-1.1324
99;-1.1172
100;-1.1022
101;-1.0873
102;-1.0727
103;-1.0583
104;-1.0441
105;-1.03
106;-1.0162
107;-1.0025
108;-0.98902
109;-0.97571
110;-0.96258
111;-0.94963
112;-0.93685
113;-0.92424
114;-0.9118
115;-0.89953
116;-0.88742
117;-0.87547
118;-0.86368
119;-0.85205
120;-0.84058
121;-0.82926
122;-0.81809
123;-0.80707
124;-0.7962
125;-0.78547
126;-0.77489
127;-0.76445
128;-0.75415
129;-0.74398
130;-0.73396
